Store_ID,门店名称,品牌,城市,商圈,业态,经度,纬度,是否子店,门店状态,开店日期,门店地址
WZW2,温州滨江万象城,Wagas,温州市,鹿城区,Shopping Mall,120.710297,28.017335,否,已开业,2023-11-28,浙江省温州市鹿城区瓯江路 3999 号 -L129铺号
HZBS2,杭州中心,Baker & Spice,杭州市,拱墅区,Shopping Mall,120.165521,30.272981,否,已开业,2023-12-24,浙江省杭州市拱墅区天水街道展览东路 150 号-B229铺号
ZHBS1,珠海中海富华里店,Baker & Spice,珠海市,香洲区,Shopping Mall,113.540749,22.234967,否,已开业,2023-11-24,广东省珠海市香洲区九洲大道西 2023 号中海富华里中心5栋一层101，102单元
SZLK1,深圳湾万象城店,Lokal,深圳市,南山区,Shopping Mall,113.946416,22.516696,否,已开业,2023-10-15,广东省深圳市南山区科苑南路2888号华润深圳湾万象城B151A 号商铺
CDW18,成都天府凯德,Wagas,成都市,武侯区,Shopping Mall,104.069153,30.602855,否,已开业,2023-11-08,四川成都市高新区天仁路388号天府凯德01层01号
SHBS63,上海长泰广场BS,Baker & Spice,上海市,浦东新区,Shopping Mall,121.602589,31.205015,否,已开业,2023-12-02,上海市浦东新区祖冲之路1261 号，1269号 1 层 185 室，1 层 186 室
SHW119,上海南翔中冶祥腾,Wagas,上海市,嘉定区,Shopping Mall,121.322775,31.295875,否,已开业,2023-11-21,上海市嘉定区南翔镇真南路 4368  弄 3 号 1层 06 室
HZBS3,杭州滨江龙湖,Baker & Spice,杭州市,滨江区,Shopping Mall,120.204104,30.200826,否,已开业,2023-08-05,杭州市滨江区长河街道江汉路1515号01-1F-52.01-1F-53号
SHBS53,上海青浦奥莱,Baker & Spice,上海市,青浦区,Shopping Mall,121.227853,31.155272,否,已开业,2023-03-04,上海市沪青平公路2888号A5-102室
SHBS49,上海蟠龙天地BS,Baker & Spice,上海市,青浦区,Shopping Mall,121.275338,31.189874,否,已开业,2023-08-12,上海市青浦区蟠龙路蟠龙天地BS117
SHBS62,上海环球港2,Baker & Spice,上海市,普陀区,Shopping Mall,121.412479,31.233316,否,已开业,2023-09-24,上海市普陀区中山北路3300号B1053-B1055
BJBS19,北京京西大悦城,Baker & Spice,北京市,石景山区,Shopping Mall,116.18292,39.925402,否,已开业,2023-06-17,北京市石景山区阜石路173号院1号楼B1-34 号
HZW15,杭州中大银泰,Wagas,杭州市,拱墅区,Shopping Mall,120.175275,30.327187,否,已开业,2023-06-21,杭州市下城区东新路822号石祥路138号商业广场L1层1024号
SHW94,上海信泰中心,Wagas,上海市,普陀区,Office/BusinessPark,121.396091,31.242186,否,已开业,2023-08-16,上海市普陀区大渡河路1438号1楼T201A单元
NBW5,宁波来福士,Wagas,宁波市,江北区,Shopping Mall,121.557557,29.88251,否,已开业,,宁波市江北区大庆南路99号宁波来福士广场01-10/11
WHW6,武汉越秀,Wagas,武汉市,江汉区,Shopping Mall,114.276958,30.586086,否,已开业,2023-06-13,湖北省武汉市江汉区越秀国际金融汇地上第一层L1005号商铺
SHW99,上海奉贤龙湖,Wagas,上海市,奉贤区,Shopping Mall,121.49702,30.914431,否,已开业,2023-02-05,"上海市奉贤区金海公路3800号A-1F-26B,A-1F-26A号"
SZBS7,深圳海上世界,Baker & Spice,深圳市,南山区,Shopping Mall,113.915735,22.483407,否,已开业,2023-06-01,广东省深圳市南山区蛇口海上世界南山宾馆114铺
SHW121,上海世博绿谷,Wagas,上海市,浦东新区,Office/BusinessPark,121.496316,31.187274,否,已开业,2023-08-22,上海市浦东新区众冠路101号C栋一楼A03B1-1102房屋
BJW55,北京北苑龙湖店,Wagas,北京市,朝阳区,Shopping Mall,116.438573,40.042849,否,已开业,2023-08-16,北京市朝阳区北苑东路19号院9号楼-3至6层101内1层A馆-1F-20
HZW16,杭州天空之城,Wagas,杭州市,余杭区,Shopping Mall,120.042675,30.29875,否,已开业,2023-12-01,杭州市余杭塘路1088号五常街道云汇城1幢1-101室、
TJW1,天津万象城,Wagas,天津市,河西区,Shopping Mall,117.213392,39.090255,否,已开业,2023-09-29,天津市河西区乐园道9号万象城B1-058号
BJW53,北京回龙观龙街,Wagas,北京市,昌平区,Shopping Mall,116.370725,40.085095,否,已开业,2023-05-01,北京市昌平区龙锦三街乙42号院1号楼一层1025号
SHW123,上海尚浦汇,Wagas,上海市,杨浦区,Office/BusinessPark,121.51038,31.31547,否,已开业,2023-07-20,上海市杨浦区江湾新城民府路578号尚浦汇一期T1幢商场1层104室
BJW56,北京望京万象汇,Wagas,北京市,朝阳区,Shopping Mall,116.46903,40.010789,否,已开业,2024-01-25,北京市朝阳区广顺北大街16号院3号楼望京华彩商业中心 一 层A108-1/A108号
BJBS20,北京北辰荟,Baker & Spice,北京市,朝阳区,Shopping Mall,116.387599,40.002727,否,已开业,2023-12-28,北京市朝阳区北辰西路6号院1号楼一层L118-1
HZW17,杭州西溪印象城,Wagas,杭州市,余杭区,Shopping Mall,120.050338,30.247492,否,已开业,2023-08-12,浙江省杭州市余杭区常街道五常大道1号P1-01-15号
BJW57,北京双子座,Wagas,北京市,朝阳区,Office/BusinessPark,116.448674,39.908039,否,已开业,2023-10-07,北京市朝阳区建国门外大街乙12号汇京双子座大厦中L1层L1-2/L1-9A号
CDW11,成都麓湖生态城,Wagas,成都市,双流区,Shopping Mall,104.057979,30.464611,否,已开业,2023-04-29,成都市天府新区华阳街道嘉州路168号3栋1楼111室
SHBS61,上海缤谷广场2店,Baker & Spice,上海市,长宁区,Shopping Mall,121.38574,31.214783,否,已开业,2023-09-01,上海市长宁区天山路341号缤谷文化休闲广场1期第1幢第116单元
CDW15,成都大悦城,Wagas,成都市,武侯区,Shopping Mall,104.011217,30.624988,否,已开业,2023-08-15,四川省成都市武侯区大悦路518号成都大悦城购物中心1F-063A号商铺
SUZBS3,苏州仓街,Baker & Spice,苏州市,姑苏区,Shopping Mall,120.639517,31.311674,否,已开业,2023-09-28,江苏省苏州市姑苏区仓街1号仓街商业广场项目4号楼第G层161号商铺
BJBS18,北京朝阳大悦城BS,Baker & Spice,北京市,朝阳区,Shopping Mall,116.520197,39.924214,否,已开业,2023-04-14,北京市朝阳区朝阳北路99号楼1层01号G133-135
SZW22,深圳睿印RAIL IN,Wagas,深圳市,南山区,Shopping Mall,113.970441,22.524145,否,已开业,2023-08-04,广东省深圳市南山区深湾汇云中心四期G座睿印商场B2层B218- B113号
SHLK15,上海东湖宾馆LK,Lokal,上海市,徐汇区,Street-front,121.454328,31.216018,否,已开业,2023-11-17,上海市徐汇区东湖路7号东湖宾馆6号楼南侧二层商铺
CDBS3,成都万象城,Baker & Spice,成都市,成华区,Shopping Mall,104.115353,30.649709,否,已开业,2023-11-08,成都市成华区双庆路8号1栋1层1号L149
WXW5,无锡滨湖万象汇,Wagas,无锡市,滨湖区,Shopping Mall,120.260966,31.541701,否,已开业,2023-12-05,江苏省无锡市滨湖区太湖大道1688号无锡滨湖万象汇L143号商铺
BJBS21,北京王府中环店1,Baker & Spice,北京市,东城区,Shopping Mall,116.408436,39.912316,否,已开业,2023-08-16,北京市东城区王府井大街269号院1号楼B1层-132b号商铺
CDW14,成都明日巴适,Wagas,成都市,双流区,Office/BusinessPark,104.079688,30.514395,否,已开业,2023-10-07,四川省成都市高新区明日巴适项目1层L101号
SHW122,上海叠纸,Wagas,上海市,杨浦区,Office/BusinessPark,121.508604,31.309937,否,已开业,2023-08-02,上海市杨浦区淞沪路635号1F 105、106室
BJBS16,北京老佛爷,Baker & Spice,北京市,西城区,Shopping Mall,116.374838,39.914259,否,已开业,2022-10-08,北京市西城区西单北大街110号的巴黎老佛爷百货L1-1.17&W1.8 号
NJW10,南京绿地紫峰购物广场,Wagas,南京市,鼓楼区,Shopping Mall,118.78301,32.06083,否,已开业,2022-10-08,南京市中山北路6号绿地中心紫峰购物广场1层B01商铺
SHW108,上海万象企业中心,Wagas,上海市,闵行区,Office/BusinessPark,121.353935,31.1637,否,已开业,2022-08-15,上海市闵行区号文路217号MT1栋106室
SHW24,上海番禺路,Wagas,上海市,长宁区,Street-front,121.429431,31.204851,否,已开业,2012-02-18,上海市长宁区番禺路483号
SHW84,上海凌空soho,Wagas,上海市,长宁区,Office/BusinessPark,121.352725,31.2219,否,已开业,2021-01-11,上海市长宁区金钟路968号天会商务广场6号楼103B楼
SHBS25,上海会德丰国际广场店,Baker & Spice,上海市,静安区,Office/BusinessPark,121.444753,31.221823,否,已开业,2019-10-09,上海静安区南京西路1717号南院首层101号商铺
BJW26,北京新辰里店,Wagas,北京市,朝阳区,Shopping Mall,116.406582,39.991636,否,已开业,2019-11-08,北京市朝阳区北辰东路8号院新辰里购物中心1层
SHBS32,上海淮海路1877,Baker & Spice,上海市,徐汇区,Street-front,121.43822,31.203891,否,已开业,2020-12-12,上海市淮海中路1877号-1879号底层2铺
GZW8,广州黄埔大悦汇店,Wagas,广州市,黄埔区,Shopping Mall,113.430001,23.164783,否,已开业,2023-06-30,广东省广州市黄埔大悦汇购物中心46号101-18、101-19号商铺
CDW9,成都西宸龙湖,Wagas,成都市,金牛区,Shopping Mall,104.032591,30.697963,否,已开业,2022-08-25,成都市金牛区花照壁西顺街399号A馆-1F-01
SHW89,上海东方广场,Wagas,上海市,浦东新区,Office/BusinessPark,121.483233,31.150895,否,已开业,2021-07-05,上海市浦东新区东育路636号1层
SHW6,上海宏伊国际广场,Wagas,上海市,黄浦区,Shopping Mall,121.48449,31.236701,否,已开业,2006-11-15,上海市黄浦区九江路288号一层
CDW2,成都来福士,Wagas,成都市,武侯区,Shopping Mall,104.067496,30.632046,否,已开业,2017-10-13,四川省成都市武侯区人民南路四段3号来福士广场02层02号
CDW6,成都银泰,Wagas,成都市,武侯区,Shopping Mall,104.069232,30.585522,否,已开业,2021-02-23,四川省成都市高新区天府大道北段1199号L1层L121a室铺位
SHBS39,上海徐汇绿地缤纷城,Baker & Spice,上海市,徐汇区,Shopping Mall,121.456959,31.18316,否,已开业,2022-07-02,上海市徐汇区瑞平路76号徐汇绿地缤纷城1层WG-103房屋
SHW81,上海前滩企业天地店,Wagas,上海市,浦东新区,Office/BusinessPark,121.481397,31.157716,否,已开业,2020-09-21,上海自由贸易试验区东育路255弄2号1层101单元
SHW91,上海飞洲国际,Wagas,上海市,徐汇区,Shopping Mall,121.437852,31.183177,否,已开业,2021-12-13,上海市徐汇区零陵路899号1层107-108铺位
BJW54,北京西三旗店,Wagas,北京市,海淀区,Shopping Mall,116.365473,40.060112,否,已开业,2023-05-19,北京市海淀区西三旗建材城东路33号院1号楼L120
SHBS10,上海长宁来福士店,Baker & Spice,上海市,长宁区,Shopping Mall,121.414673,31.216516,否,已开业,2017-07-03,上海市长宁路1123号长宁来福士广场E01层16-17号商铺
WHW2,武汉壹方天地,Wagas,武汉市,江岸区,Shopping Mall,114.310955,30.610757,否,已开业,2022-03-12,武汉市江岸区中山大道 1515 号 1 层商 25 单元(1-25)
HZW5,杭州阿里巴巴店,Wagas,杭州市,余杭区,Shopping Mall,120.030174,30.281413,否,已开业,2018-04-28,杭州市余杭区文一西路961号亲橙里6号楼1层6-16室
SHLK8,上海瑞虹太阳宫,Lokal,上海市,虹口区,Shopping Mall,121.499992,31.262497,否,已开业,2021-09-19,上海市虹口区瑞虹路181号L1-14单元
HZW3,杭州来福士,Wagas,杭州市,上城区,Shopping Mall,120.21395,30.248754,否,已开业,2017-08-23,杭州市江干区新业路228号杭州来福士中心L1层29b&30号
SHW124,国际传媒港,Wagas,上海市,徐汇区,Office/BusinessPark,121.461635,31.159883,否,已开业,2023-07-25,上海市徐汇区龙文路129号一层1-L2号
SHW66,上海活力城店,Wagas,上海市,浦东新区,Shopping Mall,121.565222,31.155887,否,已开业,2019-12-20,上海市浦东新区北蔡镇沪南路2229号L1层41-02室
BJW52,北京新光大,Wagas,北京市,通州区,Shopping Mall,116.660438,39.916338,否,已开业,2023-09-22,北京市通州区滨惠北一街新光大中心IV-02号1层106室
SHW52,上海幸福里睿园店,Wagas,上海市,徐汇区,Office/BusinessPark,121.405483,31.161715,否,已开业,2018-12-25,上海市徐汇区桂平路353号6号楼南楼108室
SHBS17,上海陆家嘴中心店,Baker & Spice,上海市,浦东新区,Shopping Mall,121.515252,31.231382,否,已开业,2018-12-24,上海浦东新区浦东南路877号1层117单元
BJW3,北京来福士,Wagas,北京市,东城区,Shopping Mall,116.432465,39.940189,否,已开业,2014-10-18,北京市东城区东直门南大街1号01-10室来福士1层
WXW2,无锡万象城,Wagas,无锡市,滨湖区,Shopping Mall,120.28314,31.514214,否,已开业,2022-01-26,江苏省无锡市经开区金石路88号L1层L1-48
BJW28,北京国旅店,Wagas,北京市,西城区,Shopping Mall,116.358631,39.90861,否,已开业,2019-11-08,北京市西城区复兴门内大街99号国旅长安大厦第一层101
SHW15,上海古北家乐福,Wagas,上海市,长宁区,Shopping Mall,121.393905,31.196601,否,已开业,2009-12-25,上海市长宁区水城南路268号1楼
SHW69,上海协信星光广场店,Wagas,上海市,静安区,Shopping Mall,121.458383,31.298676,否,已开业,2021-07-30,上海市静安区江场路1228弄12号NL150
BJBS11,北京悠唐,Baker & Spice,北京市,朝阳区,Shopping Mall,116.438126,39.921127,否,已开业,2022-01-28,北京市朝阳区三丰北里2号悠唐购物中心1层 F1-001A/F1-036A/F2-052
BJBS1,北京官舍,Baker & Spice,北京市,朝阳区,Shopping Mall,116.464195,39.950577,否,已开业,2015-09-26,北京市朝阳区东方东路19号官舍F111号
SHW82,上海欧尚店,Wagas,上海市,浦东新区,Shopping Mall,121.601674,31.203332,否,已开业,2020-10-23,上海市浦东新区金科路3057号欧尚1栋1层 646-1001
BJW51,北京亦庄华联,Wagas,北京市,大兴区,Shopping Mall,116.501956,39.805262,否,已开业,2022-10-17,北京市经济技术开发区荣华中路北京华联亦庄购物中心 F1-16
SHW13,上海普陀巴黎春天,Wagas,上海市,普陀区,Shopping Mall,121.441438,31.242762,否,已开业,2009-05-01,上海市普陀区长寿路155号巴黎春天L102室
SHBS19,上海博华广场店,Baker & Spice,上海市,静安区,Office/BusinessPark,121.461894,31.236807,否,已开业,2018-09-26,上海市静安区山海关路388号博华广场商场1层09室
SHW74,上海长风绿城中心店,Wagas,上海市,普陀区,Shopping Mall,121.38811,31.227156,否,已开业,2021-05-17,上海市普陀区泸定路388号第一层L1-02商铺
BJW38,北京远洋未来汇,Wagas,北京市,朝阳区,Shopping Mall,116.491323,39.915973,否,已开业,2021-04-27,北京市朝阳区慈云寺北里209号远洋未来汇CF1-05 
CDLK1,成都太古里LK,Lokal,成都市,锦江区,Shopping Mall,104.083643,30.652632,否,已开业,2022-03-28,四川省成都市锦江区中纱帽街8号M050b商铺
SHW8,上海尚街,Wagas,上海市,徐汇区,Office/BusinessPark,121.459818,31.204583,否,已开业,2007-11-14,上海市徐汇区建国西路283号104室
SHW48,上海复兴路店,Wagas,上海市,黄浦区,Street-front,121.482913,31.219473,否,已开业,2018-07-27,上海黄浦区西藏南路569号102-A室
SHW113,上海松江金地,Wagas,上海市,松江区,Shopping Mall,121.318614,31.13926,否,已开业,2023-05-15,上海市松江区九亭镇沪亭北路99弄3号九亭金地广场项目L1楼L1054号商铺
SHW77,上海金鹰国际店,Wagas,上海市,黄浦区,Shopping Mall,121.45484,31.228468,否,已开业,2020-08-21,上海市静安区陕西北路278号A1-2(1009)商铺
SUZW7,苏州星合广场,Wagas,苏州市,吴中区,Shopping Mall,120.714139,31.322916,否,已开业,2022-11-28,苏州市工业园区华池街88号晋合广场2幢，105-3/105-5号商铺
SHW120,上海啦啦宝都,Wagas,上海市,浦东新区,Shopping Mall,121.603808,31.252501,否,已开业,2023-06-23,"上海市浦东新区新金桥路738号1F 114,115号"
SHW25,上海环智国际大厦店,Wagas,上海市,静安区,Office/BusinessPark,121.454532,31.24406,否,已开业,2012-07-30,上海市闸北区恒丰路410-416号
BJW25,北京五道口购物中心,Wagas,北京市,海淀区,Shopping Mall,116.339083,39.992028,否,已开业,2019-07-19,北京市海淀区成府路28号邦泰优盛大厦1层101室09号
NJW8,南京仙林金鹰,Wagas,南京市,栖霞区,Shopping Mall,118.924366,32.099912,否,已开业,2022-06-09,江苏省南京市栖霞区仙林街道学海路1号F1025商铺
SHLK1,上海湖滨道购物中心,Lokal,上海市,黄浦区,Shopping Mall,121.479075,31.220707,否,已开业,2017-11-16,上海市湖滨路150号湖滨道购物中心一层E06单元
SHW85,上海松江漕河泾园区,Wagas,上海市,松江区,Office/BusinessPark,121.316711,31.094993,否,已开业,2020-12-31,上海市松江区新桥镇莘砖公路518号园区
SHW53,上海漕河泾园区店,Wagas,上海市,徐汇区,Office/BusinessPark,121.398431,31.163914,否,已开业,2019-03-05,上海市徐汇区古美路1528号7幢1层01商业101F1室商铺
SHW45,上海虹口龙之梦店,Wagas,上海市,虹口区,Shopping Mall,121.477187,31.271416,否,已开业,2018-06-19,上海市虹口区西江湾路388号凯德龙之梦虹口B区1层16/17号商铺
BJW9,北京中粮广场,Wagas,北京市,东城区,Office/BusinessPark,116.429919,39.907286,否,已开业,2017-08-05,北京市东城区建国门内大街8号北京中粮广场C座G133-135
SHW105,上海百联世纪,Wagas,上海市,浦东新区,Shopping Mall,121.528067,31.230112,否,已开业,2022-07-18,"上海市浦东新区世纪大道1217号G59-F01-1-002B,G59-F01-0-024商铺"
CDW13,成都滨江龙湖,Wagas,成都市,成华区,Shopping Mall,104.126612,30.666264,否,已开业,2022-12-15,四川省成都市成华区成华大道杉板桥路266号1栋6层1号A馆1F-27b
SHW107,上海互联宝地,Wagas,上海市,杨浦区,Office/BusinessPark,121.529328,31.272676,否,已开业,2022-08-29,上海市杨浦区黄兴路221号C栋C1111单元
HZW13,杭州欧美金融城,Wagas,杭州市,余杭区,Shopping Mall,120.001544,30.280125,否,已开业,2023-03-29,浙江省杭州市余杭区文一西路与水城北路交汇处东北欧美金融城84号楼1层C103、C102号商铺
SHW71,上海Plus乐坊店,Wagas,上海市,浦东新区,Shopping Mall,121.562907,31.207315,否,已开业,2020-07-29,上海市浦东新区芳甸路1372号大唐国际广场1-05号商铺
CDW3,成都仁恒置地店,Wagas,成都市,锦江区,Shopping Mall,104.067288,30.651928,否,已开业,2018-11-29,成都市人民南路二段1号F1123A店铺
SHBS40,上海西岸凤巢,Baker & Spice,上海市,徐汇区,Shopping Mall,121.443118,31.186034,否,已开业,2021-12-10,上海市徐汇区云锦路683 号1层第01-019号商铺
BJW30,北京新辰里酒仙桥店,Wagas,北京市,朝阳区,Shopping Mall,116.490623,39.9759,否,已开业,2020-05-29,北京市朝阳区酒仙桥路12号一层F1-005
BJBS15,北京赛特奥莱,Baker & Spice,北京市,朝阳区,Shopping Mall,116.505042,40.034317,否,已开业,2022-09-17,北京市朝阳区香江北路28号一层1-007号
SZW10,深圳卓悦中心店,Wagas,深圳市,福田区,Shopping Mall,114.065978,22.536125,否,已开业,2019-11-29,深圳市福田区福田街道岗厦社区深南大道2005号卓悦中心1层N138
NBW1,宁波万象城,Wagas,宁波市,江北区,Shopping Mall,121.555505,29.898951,否,已开业,2022-05-18,浙江省宁波市万象城4号门一楼S105
SZBS2,深圳深业上城,Baker & Spice,深圳市,福田区,Shopping Mall,114.069827,22.556364,否,已开业,2022-04-01,深圳市福田区皇岗路 5001 号 【深业上城（南区）一期】商业 L3 层【T3061】号商铺
SHBS33,上海幸福里,Baker & Spice,上海市,长宁区,Street-front,121.430892,31.204529,否,已开业,2021-03-29,上海市长宁区 番禺路381号6号楼1楼102、103
SUZW6,苏州苏悦广场,Wagas,苏州市,吴中区,Shopping Mall,120.668963,31.315084,否,已开业,2021-10-24,苏州工业园区苏州大道西119号苏悦商贸广场南区楼商场S1层S1-12单元
SHW51,上海品尊国际店,Wagas,上海市,普陀区,Office/BusinessPark,121.419838,31.256919,否,已开业,2018-10-29,上海市普陀区铜川路58弄23、24号A区一层商铺 
SZW11,深圳储能店,Wagas,深圳市,南山区,Office/BusinessPark,113.944824,22.537842,否,已开业,2020-01-07,深圳市南山区科苑南路3099号1层C2店铺
BJW15,北京大族广场店,Wagas,北京市,大兴区,Office/BusinessPark,116.512985,39.792843,否,已开业,2018-05-26,北京市北京经济技术开发区荣华南路2号院9号楼1层F1-30、F1-31号
SHW33,上海花木路,Wagas,上海市,浦东新区,Office/BusinessPark,121.5366,31.213358,否,已开业,2015-06-10,上海市浦东新区锦康路252号101室
SHW16,上海中区广场,Wagas,上海市,黄浦区,Office/BusinessPark,121.470379,31.22917,否,已开业,2010-07-07,上海市黄浦区黄陂北路227号中区广场1楼101室
SHBS14,上海浦东世纪汇店,Baker & Spice,上海市,浦东新区,Shopping Mall,121.52621,31.228401,否,已开业,2018-05-28,上海浦东新区世纪大道1192号世纪汇广场LG1层018号商铺
SHW109,上海腾飞大厦,Wagas,上海市,徐汇区,Office/BusinessPark,121.442191,31.188108,否,已开业,2022-10-25,上海市天钥桥路333号一层103室
SHW103,上海环球都会广场,Wagas,上海市,浦东新区,Office/BusinessPark,121.472708,31.170462,否,已开业,2022-07-25,上海市浦东新区耀元路58号上海环球都会广场地上第一层102单元
SHW102,上海长阳创谷,Wagas,上海市,杨浦区,Office/BusinessPark,121.535256,31.270787,否,已开业,2022-03-21,上海市杨浦区长阳路1687号西1120幢104室
SHW65,上海宝山巴黎春天店,Wagas,上海市,宝山区,Shopping Mall,121.411718,31.270911,否,已开业,2019-10-25,上海市宝山区真华路888号巴黎春天1层1F-88商铺
CDW8,成都天府红店,Wagas,成都市,锦江区,Shopping Mall,104.066889,30.655985,否,已开业,2021-09-19,四川省成都市锦江区东御街18号1栋1层1002&1003号商铺
BJW16,北京十里堡万科时代店,Wagas,北京市,朝阳区,Shopping Mall,116.503465,39.914858,否,已开业,2018-08-17,北京市朝阳区十里堡甲3号院1号楼1层40-42室
SZBS6,深圳金地威新中心BS,Baker & Spice,深圳市,南山区,Office/BusinessPark,113.952161,22.527647,否,已开业,2022-06-01,深圳市南山区高新南十道金地威新中心一楼L115+L116号商铺
